date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
2020-03-03,189.0,55.0,22.143,0.0,0.0,0.0,2.784,0.81,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.88737445380525,1243.4341139678234,0.018316501792738065,0.002900264603198698,124.48681943583469,0.0018337626624161689,0.08875422124587835,11.267069734403634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
2020-03-04,246.0,57.0,29.857,0.0,0.0,0.0,3.624,0.84,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.92789711341788,1477.3620110812412,0.02176239466210504,0.003445892869366974,147.9065885750591,0.002178749371889073,0.1173637120066862,8.520521231835527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
2020-03-05,295.0,49.0,35.857,0.0,0.0,0.0,4.346,0.722,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.93687228403473,1755.298883365276,0.025856565122985824,0.0040941704608807835,175.7323308849397,0.002588638607818774,0.130997082629304,7.633757790086085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
2020-03-06,374.0,79.0,45.429,1.0,1.0,0.143,5.509,1.164,0.669,0.015,0.015,0.002,0.7337824789858224,0.010809039209110353,7.440735788427783,0.10960633046581711,330.2252785078365,2085.5241618731125,0.030720973970910302,0.004864408847924478,208.79294435610672,0.0030756405157697413,0.14174931125056833,7.054707999478837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
2020-03-07,429.0,55.0,52.571,2.0,1.0,0.286,6.319,0.81,0.774,0.029,0.015,0.004,1.4675649579716448,0.021618078418220707,14.881471576855565,0.21921266093163422,392.35072939202655,2477.874891265139,0.036500526548375704,0.005779552577465401,248.07326798297413,0.0036542623422491346,0.2118713783940897,4.7198446886957885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
2020-03-08,483.0,54.0,55.571,2.0,0.0,0.286,7.115,0.795,0.819,0.029,0.0,0.004,1.4675649579716448,0.021618078418220707,14.881471576855565,0.21921266093163422,466.16387318998113,2944.03876445512,0.04336738931422624,0.006866862765850545,294.7434190246981,0.004341740589484367,0.18694020668681138,5.349304024657152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
2020-03-09,630.0,147.0,70.857,3.0,1.0,0.429,9.28,2.165,1.044,0.044,0.015,0.006,2.2013474369574673,0.03242711762733107,22.32220736528335,0.3288189913974514,553.8635215594486,3497.9022860145687,0.05152611849144293,0.008158729177216686,350.19364950007866,0.0051585544717005095,0.1888313816627109,5.29572993214757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
2020-03-10,889.0,259.0,100.0,7.0,4.0,1.0,13.095,3.815,1.473,0.103,0.059,0.015,5.131346006893863,0.07558768677699548,52.03311740159289,0.7664778354252946,658.06214972222,4155.964435736789,0.06121975357007003,0.009693635078627106,416.07576025270936,0.006129035968190282,0.1942765054582863,5.1473027973251915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
2020-03-11,1301.0,412.0,150.714,7.0,0.0,1.0,19.164,6.069,2.22,0.103,0.0,0.015,5.131346006893863,0.07558768677699548,52.03311740159289,0.7664778354252946,781.8637192024253,4937.828154939214,0.07273705718396997,0.011517303613899932,494.3523062654247,0.007282094645980705,0.2069484487263442,4.832121265728056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,32223318564.93,183360000.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
2020-03-12,1790.0,489.0,213.571,9.0,2.0,1.286,26.368,7.203,3.146,0.133,0.029,0.019,6.5989109648655075,0.0972057651952162,66.91458897844846,0.9856904963569288,928.9561413965321,5866.784296335746,0.08642111702930322,0.013684059845333245,587.3550589957814,0.008652078843759627,0.23292669298965704,4.293196229100305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,11.11,11.11,14.29,14.29,8.33,8.33,9.52,9.52,0.0,0.0
2020-03-13,2270.0,480.0,270.857,10.0,1.0,1.286,33.438,7.071,3.99,0.147,0.015,0.019,6.5989109648655075,0.0972057651952162,66.91458897844846,0.9856904963569288,1103.7211363620072,6970.505432697753,0.10267956606633899,0.016258449037035782,697.854467260663,0.01027979887077553,0.24847608003921687,4.024532260176394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,12.96,12.96,17.86,17.86,9.38,9.38,10.71,10.71,0.0,0.0
2020-03-14,2634.0,364.0,315.0,29.0,19.0,3.857,38.8,5.362,4.64,0.427,0.28,0.057,19.791601548589632,0.2915417078988717,200.6917338179438,2.9563050112353615,1311.3647593963524,8281.870192094106,0.12199672545307139,0.019317159386732386,829.1421858327095,0.012213742700670813,0.2840825314944353,3.520103804832464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,12.96,12.96,17.86,17.86,9.38,9.38,10.71,10.71,0.0,0.0
2020-03-15,3077.0,443.0,370.571,43.0,14.0,5.857,45.326,6.526,5.459,0.633,0.206,0.086,30.054293562377357,0.4427170814528626,304.7579686211296,4.489260682085951,1558.0724836483114,9839.942675742417,0.14494803193516026,0.022951306482088877,985.1291301838995,0.014511520374419143,0.3585118610597893,2.789307994005892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,12.96,12.96,17.86,17.86,9.38,9.38,10.71,10.71,0.0,0.0
2020-03-16,3692.0,615.0,437.429,66.0,23.0,9.0,54.385,9.059,6.444,0.972,0.339,0.133,46.18211406204477,0.6802891809929594,468.298056614336,6.898300518827651,1851.1934585000308,11691.136134242448,0.17221717946813378,0.027269147532973523,1170.4619783182684,0.017241580139527264,0.372986255915379,2.6810639377201992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16.67,16.67,25.0,25.0,11.46,11.46,13.1,13.1,0.0,0.0
2020-03-17,4462.0,770.0,510.429,83.0,17.0,10.857,65.728,11.343,7.519,1.223,0.25,0.16,55.711023596846665,0.82065551533784,564.9235556290939,8.321649859212423,2199.459432573374,13890.595566815822,0.20461648570176297,0.03239930623362916,1390.6615901541477,0.020485247447384704,0.3668165606090624,2.726158269243895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,22.22,22.22,34.52,34.52,17.71,17.71,16.67,16.67,25.0,25.0
2020-03-18,5468.0,1006.0,595.286,118.0,35.0,15.857,80.547,14.819,8.769,1.738,0.516,0.234,81.36775363131598,1.1985939492228173,825.0891426370584,12.154039036338897,2613.2448628333677,16503.84042964919,0.2431110900215778,0.03849460431981485,1652.287467815711,0.02433914754822969,0.35383845154772975,2.8261484743274394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.48,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,31.48,31.48,45.24,45.24,22.92,22.92,22.62,22.62,25.0,25.0
2020-03-19,6534.0,1066.0,677.714,164.0,46.0,22.143,96.25,15.703,9.983,2.416,0.678,0.326,113.62339463065081,1.6737381483030112,1152.1693186234713,16.972118709822297,3104.87595815082,19608.71638780001,0.28884770398033754,0.045736613958759754,1963.1331559234661,0.02891808385014776,0.33660359560555375,2.970853588776996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.48,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,31.48,31.48,45.24,45.24,26.04,26.04,22.62,22.62,50.0,50.0
2020-03-20,7792.0,1258.0,788.857,196.0,32.0,26.571,114.781,18.531,11.62,2.887,0.471,0.391,136.34499474917683,2.008440425351547,1382.5719624777248,20.366082565085502,3688.9978633883184,23297.71425118833,0.3431887705629032,0.054341066582565656,2332.458402641511,0.03435845778522346,0.32666033435706293,3.06128383162349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,43436046045.05,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,37.04,37.04,54.76,54.76,33.85,33.85,26.19,26.19,87.5,87.5
2020-03-21,9007.0,1215.0,910.429,254.0,58.0,32.143,132.678,17.898,13.411,3.742,0.854,0.473,164.93685469958945,2.429615016072966,1672.5004926394004,24.636897064075246,4383.01092201726,27680.72517320559,0.40775304985112376,0.06456427928822059,2771.2649973016405,0.040822332056864634,0.32658769893396994,3.061964682883484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,47.22,47.22,61.9,61.9,39.58,39.58,32.74,32.74,87.5,87.5
2020-03-22,10395.0,1388.0,1045.429,289.0,35.0,35.143,153.124,20.446,15.4,4.257,0.516,0.518,180.33089272027104,2.6563780764039526,1828.599844844179,26.936330570351128,5207.589013043624,32888.31418624921,0.4844638400906498,0.07671079023952601,3292.624501500971,0.04850225830792708,0.32304922402917896,3.0955034886871498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.04,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,62.04,62.04,72.62,72.62,47.92,47.92,42.26,42.26,87.5,87.5
2020-03-23,12744.0,2349.0,1293.143,365.0,76.0,42.714,187.726,34.602,19.049,5.377,1.12,0.629,219.18031333846446,3.2286524529925855,2222.5425766916387,32.73933426235603,6187.295402926189,39075.6095891754,0.5756062706117656,0.0911424305211158,3912.067636418993,0.05762701302051882,0.32875477692388794,3.041780896256045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.24,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,78.24,78.24,80.95,80.95,63.28,63.28,59.82,59.82,87.5,87.5
2020-03-24,15126.0,2382.0,1523.429,513.0,148.0,61.429,222.815,35.088,22.441,7.557,2.18,0.905,315.2134538574831,4.6432760110240565,3196.34236886245,47.083966952340425,7351.314458031033,46426.924047206434,0.6838953732967761,0.10828910268501049,4648.046925770088,0.06846841251357332,0.32524526421311695,3.074602799888118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,79.63,79.63,80.95,80.95,64.06,64.06,60.71,60.71,87.5,87.5
2020-03-25,17843.0,2717.0,1767.857,704.0,191.0,83.714,262.838,40.023,26.042,10.37,2.814,1.233,429.56549962111285,6.327747610849401,4355.900390156947,64.16492551479311,8734.321014525805,55161.24506173224,0.8125569603674454,0.1286615870706693,5522.486376011865,0.08134941004940967,0.3161804856897198,3.162750534140614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,79.63,79.63,80.95,80.95,64.06,64.06,60.71,60.71,87.5,87.5
2020-03-26,20970.0,3127.0,2062.286,886.0,182.0,103.143,308.9,46.063,30.379,13.051,2.681,1.519,529.2624211890537,7.796340777239646,5366.851828152496,79.05682337927117,10377.513303276566,65538.7583650088,0.9654237177520244,0.1528667573845791,6561.4345681726845,0.09665371625309813,0.31048610356623774,3.2207560612665693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-03-27,24219.0,3249.0,2346.714,1174.0,288.0,139.714,356.76,47.86,34.568,17.294,4.242,2.058,716.9208760071691,10.560658070361146,7267.0,107.04710208012834,12329.84019943625,77868.59856444506,1.1470493765466745,0.1816256587946501,7795.840616179533,0.11483722942625306,0.29904528050256435,3.3439751943900844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-03-28,27062.0,2843.0,2579.286,1466.0,292.0,173.143,398.639,41.879,37.994,21.595,4.301,2.55,888.4566416716241,13.08747885162933,8278.0,121.93971529094568,14649.459355126732,92518.05791957179,1.3628443636124432,0.21579498706576883,9262.476106623742,0.1364416162516171,0.28052483746942164,3.564746740505657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-03-29,29954.0,2892.0,2794.143,1679.0,213.0,198.571,441.24,42.601,41.159,24.733,3.138,2.925,1018.9365079349212,15.00952255099477,9525.0,140.30874464197365,17405.469651368272,109923.52757094006,1.6192369721885538,0.2563926085761105,11005.030483527264,0.16211044744255773,0.2571652605056894,3.888550102115665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-03-30,34281.0,4327.0,3076.714,2053.0,374.0,241.143,504.979,63.739,45.322,30.242,5.509,3.552,1237.3881701404068,18.227441552465024,11093.0,163.40628916676255,20679.96957708054,130603.4971480206,1.923864853615785,0.3046278814272312,13075.412508406456,0.19260836900057418,0.23837801621246252,4.1950177113174565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-03-31,38815.0,4534.0,3384.143,2457.0,404.0,277.714,571.767,66.788,49.85,36.193,5.951,4.091,1425.0466249585222,20.991758845586528,12597.0,185.56107677217236,11896.0,155174.00000000003,2.285802534495918,0.17523494238959772,13724.653300116308,0.2021720603869438,0.24219222741684432,4.128951662345753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-01,43789.0,4974.0,3706.571,3130.0,673.0,346.571,645.037,73.27,54.6,46.107,9.914,5.105,1778.3757169552132,26.196500193990108,13637.0,200.8808767120834,11924.0,167098.00000000012,2.4614499330377453,0.1756473985418261,14180.321726612621,0.2088843191685376,0.24924128842738552,4.0121763384774916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-02,48718.0,4929.0,3964.0,3787.0,657.0,414.429,717.644,72.607,58.392,55.785,9.678,6.105,1813.0,26.706535856787212,13875.0,204.38675400602455,13457.0,182047.00000000003,2.6816573265970995,0.19822937287632955,14620.248397573114,0.2153646928102163,0.2545757957326727,3.9281032084059135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
