date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
2020-03-18,5468.0,1006.0,595.286,118.0,35.0,15.857,80.547,14.819,8.769,1.738,0.516,0.234,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,31.48,31.48,45.24,45.24,22.92,22.92,22.62,22.62,25.0,25.0
2020-03-19,6534.0,1066.0,677.714,164.0,46.0,22.143,96.25,15.703,9.983,2.416,0.678,0.326,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,31.48,31.48,45.24,45.24,26.04,26.04,22.62,22.62,50.0,50.0
2020-03-20,7792.0,1258.0,788.857,196.0,32.0,26.571,114.781,18.531,11.62,2.887,0.471,0.391,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,37.04,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,0.0,2.0,43436046045.05,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,37.04,37.04,54.76,54.76,33.85,33.85,26.19,26.19,87.5,87.5
2020-03-21,9007.0,1215.0,910.429,254.0,58.0,32.143,132.678,17.898,13.411,3.742,0.854,0.473,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,3.0,1.0,2.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,47.22,47.22,61.9,61.9,39.58,39.58,32.74,32.74,87.5,87.5
2020-03-22,10395.0,1388.0,1045.429,289.0,35.0,35.143,153.124,20.446,15.4,4.257,0.516,0.518,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,62.04,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,3.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,62.04,62.04,72.62,72.62,47.92,47.92,42.26,42.26,87.5,87.5
2020-03-23,12744.0,2349.0,1293.143,365.0,76.0,42.714,187.726,34.602,19.049,5.377,1.12,0.629,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2989616.7,0.0,,0.0,,3.0,1.0,,78.24,78.24,80.95,80.95,63.28,63.28,59.82,59.82,87.5,87.5
2020-03-24,15126.0,2382.0,1523.429,513.0,148.0,61.429,222.815,35.088,22.441,7.557,2.18,0.905,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,64.06,64.06,60.71,60.71,87.5,87.5
2020-03-25,17843.0,2717.0,1767.857,704.0,191.0,83.714,262.838,40.023,26.042,10.37,2.814,1.233,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,64.06,64.06,60.71,60.71,87.5,87.5
2020-03-26,20970.0,3127.0,2062.286,886.0,182.0,103.143,308.9,46.063,30.379,13.051,2.681,1.519,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,254591132.11,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-03-27,24219.0,3249.0,2346.714,1174.0,288.0,139.714,356.76,47.86,34.568,17.294,4.242,2.058,1.95,,,7267.0,107.047,,,,,,,,,,,,,,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-03-28,27062.0,2843.0,2579.286,1466.0,292.0,173.143,398.639,41.879,37.994,21.595,4.301,2.55,1.89,,,8278.0,121.94,,,,,,,,,,,,,,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-03-29,29954.0,2892.0,2794.143,1679.0,213.0,198.571,441.24,42.601,41.159,24.733,3.138,2.925,1.82,,,9525.0,140.309,,,13913.0,204.947,,,,,,,,,,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-03-30,34281.0,4327.0,3076.714,2053.0,374.0,241.143,504.979,63.739,45.322,30.242,5.509,3.552,1.74,,,11093.0,163.406,,,,,,,,,,,,,,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-03-31,38815.0,4534.0,3384.143,2457.0,404.0,277.714,571.767,66.788,49.85,36.193,5.951,4.091,1.65,,,12597.0,185.561,,,,,11896.0,155174.0,2.286,0.175,,,,,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-01,43789.0,4974.0,3706.571,3130.0,673.0,346.571,645.037,73.27,54.6,46.107,9.914,5.105,1.57,,,13637.0,200.881,,,,,11924.0,167098.0,2.461,0.176,,,,,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-02,48718.0,4929.0,3964.0,3787.0,657.0,414.429,717.644,72.607,58.392,55.785,9.678,6.105,1.52,1813.0,26.707,13875.0,204.387,,,,,13457.0,182047.0,2.682,0.198,,,,,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-03,53699.0,4981.0,4211.429,4524.0,737.0,478.571,791.017,73.373,62.037,66.641,10.856,7.05,1.49,2120.0,31.229,15546.0,229.002,,,,,14293.0,222937.0,3.284,0.211,,,,,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-04,57772.0,4073.0,4387.143,5281.0,757.0,545.0,851.015,59.998,64.625,77.792,11.151,8.028,1.44,2309.0,34.013,17502.0,257.815,,,,,15899.0,238836.0,3.518,0.234,,,,,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-05,61422.0,3650.0,4495.429,5882.0,601.0,600.429,904.781,53.767,66.22,86.645,8.853,8.845,1.37,2469.0,36.37,18855.0,277.745,,,21638.0,318.74,12733.0,251569.0,3.706,0.188,,,,,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-06,66738.0,5316.0,4636.714,6452.0,570.0,628.429,983.089,78.308,68.301,95.042,8.396,9.257,1.29,2644.0,38.948,19493.0,287.143,,,,,13684.0,265885.0,3.917,0.202,,,,,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-07,72224.0,5486.0,4772.714,7557.0,1105.0,728.571,1063.901,80.812,70.305,111.319,16.277,10.732,1.21,2864.0,42.188,20234.0,298.058,,,,,14419.0,280304.0,4.129,0.212,17876.0,0.263,0.267,3.7,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-08,77387.0,5163.0,4799.714,8589.0,1032.0,779.857,1139.955,76.054,70.703,126.521,15.202,11.488,1.14,2967.0,43.706,20740.0,305.512,,,,,16443.0,296747.0,4.371,0.242,18521.0,0.273,0.259,3.9,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,929000000.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-09,82293.0,4906.0,4796.429,9706.0,1117.0,845.571,1212.223,72.268,70.654,142.975,16.454,12.456,1.1,2963.0,43.647,21005.0,309.416,,,,,18843.0,315141.0,4.642,0.278,19013.0,0.28,0.252,4.0,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-10,86660.0,4367.0,4708.714,10829.0,1123.0,900.714,1276.552,64.328,69.362,159.517,16.542,13.268,1.08,3228.0,47.55,21280.0,313.467,,,,,17737.0,332925.0,4.904,0.261,15713.0,0.231,0.3,3.3,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-11,90273.0,3613.0,4643.0,11673.0,844.0,913.143,1329.773,53.222,68.394,171.95,12.433,13.451,1.08,3274.0,48.228,21254.0,313.084,,,,,17650.0,350575.0,5.164,0.26,15963.0,0.235,0.291,3.4,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-12,93812.0,3539.0,4627.143,12330.0,657.0,921.143,1381.905,52.132,68.16,181.628,9.678,13.569,1.06,3301.0,48.626,21687.0,319.462,,,18483.0,272.265,14506.0,365081.0,5.378,0.214,16216.0,0.239,0.285,3.5,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-13,98017.0,4205.0,4468.429,13055.0,725.0,943.286,1443.847,61.942,65.823,192.308,10.68,13.895,1.02,3277.0,48.272,21307.0,313.864,,,,,14567.0,379649.0,5.592,0.215,16252.0,0.239,0.275,3.6,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-14,102365.0,4348.0,4305.857,14135.0,1080.0,939.714,1507.896,64.049,63.428,208.217,15.909,13.843,1.01,3234.0,47.639,21280.0,313.467,,,,,15991.0,395912.0,5.832,0.236,16515.0,0.243,0.261,3.8,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-15,107465.0,5100.0,4296.857,15019.0,884.0,918.571,1583.021,75.126,63.295,221.239,13.022,13.531,1.04,3228.0,47.55,20581.0,303.17,,,,,18489.0,414469.0,6.105,0.272,16817.0,0.248,0.256,3.9,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-16,112808.0,5343.0,4359.286,16059.0,1040.0,907.571,1661.727,78.705,64.215,236.558,15.32,13.369,1.08,3222.0,47.462,20388.0,300.327,,,,,20906.0,435389.0,6.414,0.308,17178.0,0.253,0.254,3.9,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-17,117798.0,4990.0,4448.286,16973.0,914.0,877.714,1735.232,73.506,65.526,250.022,13.464,12.929,1.11,3162.0,46.578,19329.0,284.727,,,,,21081.0,456527.0,6.725,0.311,17657.0,0.26,0.252,4.0,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-18,122534.0,4736.0,4608.714,18081.0,1108.0,915.429,1804.997,69.764,67.889,266.344,16.321,13.485,1.12,3247.0,47.83,19455.0,286.583,,,,,21249.0,477776.0,7.038,0.313,18172.0,0.268,0.254,3.9,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-19,126394.0,3860.0,4654.571,18514.0,433.0,883.429,1861.857,56.86,68.565,272.722,6.378,13.013,1.09,3176.0,46.784,19573.0,288.322,,,13392.0,197.272,19316.0,497092.0,7.322,0.285,18859.0,0.278,0.247,4.1,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-20,131260.0,4866.0,4749.0,19090.0,576.0,862.143,1933.536,71.679,69.956,281.207,8.485,12.7,1.05,3130.0,46.107,19330.0,284.742,,,,,17365.0,532229.0,7.84,0.256,21797.0,0.321,0.218,4.6,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1550000000.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-21,136035.0,4775.0,4810.0,20314.0,1224.0,882.714,2003.874,70.339,70.854,299.237,18.03,13.003,1.02,3036.0,44.722,19139.0,281.929,,,,,22763.0,554992.0,8.175,0.335,22726.0,0.335,0.212,4.7,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-22,141540.0,5505.0,4867.857,21171.0,857.0,878.857,2084.966,81.092,71.706,311.861,12.624,12.946,1.01,2964.0,43.661,18533.0,273.002,,,,,23073.0,578066.0,8.515,0.34,23371.0,0.344,0.208,4.8,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
2020-04-23,146708.0,5168.0,4842.857,21855.0,684.0,828.0,2161.093,76.128,71.338,321.937,10.076,12.197,1.01,2867.0,42.233,17867.0,263.191,,,,,28024.0,606093.0,8.928,0.413,24386.0,0.359,0.199,5.0,tests performed,,,,,,,,,,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0
